"FECHA DE ATENCIÓN","SERVICIO DE ATENCIÓN","N° DE RECETAS","N° PRESCRIPCIONES","Controlados (Receta Blanca)","Controlados (Receta verde)","TIPO DE ATENCIÓN","ÁREA"
"21-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"21-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"21-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"21-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"22-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"22-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"22-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"22-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"22-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"22-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"22-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"22-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"22-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"23-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"23-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
"23-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Cerrada"
"23-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Cerrada"
"23-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Atención Cerrada"
"23-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Urgencia"
"23-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Urgencia"
"23-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Med. General Policlínico Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Med. Especialidad crónico (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Med. General Policlínico Crónicos (+ de 1 mes)","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Dental","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Diálisis","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Gestión Territorial HHHA","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Gestión Territorial Pitrufquen","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Gestión Territorial Otros Hospitales","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Controlados","0","0","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Receta rechazada/parcial despachada crónicos","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"23-05-2026","Receta rechazada/parcial despachada morbilidad","","","0","","ATENCION ABIERTA","Farmacia de Urgencia"
"24-05-2026","Medicina","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Mater","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Pediatria","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","UPC UTI (4-12)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","UPC UCI (1-3)","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","UPC NEO","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Diálisis","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Pabellón","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Recuperación","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Alta","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","HODOM","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","C. Paliativos","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Endoscopía","","","0","","ATENCIÓN CERRADA","Farmacia de Atención Abierta"
"24-05-2026","Urgencia","","","0","","ATENCIÓN DE URGENCIA","Farmacia de Atención Abierta"
"24-05-2026","Med. Especialidad Morbilidad (1 mes o menos)","","","0","","ATENCION ABIERTA","Farmacia de Atención Abierta"
